time_ms,mean_auc,sem_auc,sub-104
448.40000000000003,0.45243055555555556,0.0,0.45243055555555556
448.6,0.4510416666666666,0.0,0.4510416666666666
448.79999999999995,0.453125,0.0,0.453125
449.0,0.4520833333333333,0.0,0.4520833333333333
449.2,0.45451388888888894,0.0,0.45451388888888894
449.40000000000003,0.45138888888888895,0.0,0.45138888888888895
449.6,0.45243055555555556,0.0,0.45243055555555556
449.79999999999995,0.44722222222222224,0.0,0.44722222222222224
450.0,0.44652777777777775,0.0,0.44652777777777775
450.2,0.446875,0.0,0.446875
450.40000000000003,0.4451388888888889,0.0,0.4451388888888889
450.6,0.4454861111111111,0.0,0.4454861111111111
450.79999999999995,0.44652777777777775,0.0,0.44652777777777775
451.0,0.44861111111111107,0.0,0.44861111111111107
451.2,0.4489583333333334,0.0,0.4489583333333334
451.40000000000003,0.4510416666666666,0.0,0.4510416666666666
451.6,0.4493055555555555,0.0,0.4493055555555555
451.79999999999995,0.45034722222222223,0.0,0.45034722222222223
452.0,0.4482638888888889,0.0,0.4482638888888889
452.2,0.44756944444444446,0.0,0.44756944444444446
452.40000000000003,0.4493055555555555,0.0,0.4493055555555555
452.6,0.4482638888888889,0.0,0.4482638888888889
452.79999999999995,0.453125,0.0,0.453125
453.0,0.4534722222222222,0.0,0.4534722222222222
453.2,0.4552083333333334,0.0,0.4552083333333334
453.40000000000003,0.45347222222222217,0.0,0.45347222222222217
453.6,0.4534722222222222,0.0,0.4534722222222222
453.79999999999995,0.4520833333333333,0.0,0.4520833333333333
454.0,0.45034722222222223,0.0,0.45034722222222223
454.2,0.453125,0.0,0.453125
454.40000000000003,0.45555555555555555,0.0,0.45555555555555555
454.6,0.45555555555555555,0.0,0.45555555555555555
454.79999999999995,0.4552083333333334,0.0,0.4552083333333334
455.0,0.45763888888888893,0.0,0.45763888888888893
455.2,0.45868055555555554,0.0,0.45868055555555554
455.40000000000003,0.45763888888888893,0.0,0.45763888888888893
455.6,0.4635416666666667,0.0,0.4635416666666667
455.79999999999995,0.46527777777777785,0.0,0.46527777777777785
456.0,0.4649305555555555,0.0,0.4649305555555555
456.2,0.46597222222222223,0.0,0.46597222222222223
456.4,0.465625,0.0,0.465625
456.6,0.46736111111111106,0.0,0.46736111111111106
456.8,0.46875,0.0,0.46875
457.0,0.4697916666666666,0.0,0.4697916666666666
457.2,0.47048611111111116,0.0,0.47048611111111116
457.4,0.4708333333333333,0.0,0.4708333333333333
457.6,0.47222222222222215,0.0,0.47222222222222215
457.8,0.47430555555555554,0.0,0.47430555555555554
458.0,0.47534722222222225,0.0,0.47534722222222225
458.2,0.48125,0.0,0.48125
458.4,0.48263888888888895,0.0,0.48263888888888895
458.6,0.4847222222222222,0.0,0.4847222222222222
458.8,0.48506944444444444,0.0,0.48506944444444444
459.0,0.48576388888888894,0.0,0.48576388888888894
459.2,0.4881944444444445,0.0,0.4881944444444445
459.4,0.4881944444444445,0.0,0.4881944444444445
459.6,0.4885416666666666,0.0,0.4885416666666666
459.8,0.4920138888888889,0.0,0.4920138888888889
460.0,0.4920138888888889,0.0,0.4920138888888889
460.2,0.4930555555555555,0.0,0.4930555555555555
460.4,0.49513888888888885,0.0,0.49513888888888885
460.6,0.49375,0.0,0.49375
460.8,0.49722222222222223,0.0,0.49722222222222223
461.0,0.49861111111111106,0.0,0.49861111111111106
461.2,0.5010416666666666,0.0,0.5010416666666666
461.4,0.5013888888888889,0.0,0.5013888888888889
461.6,0.5020833333333334,0.0,0.5020833333333334
461.8,0.5020833333333333,0.0,0.5020833333333333
462.0,0.5024305555555555,0.0,0.5024305555555555
462.2,0.5045138888888889,0.0,0.5045138888888889
462.4,0.5065972222222223,0.0,0.5065972222222223
462.6,0.507638888888889,0.0,0.507638888888889
462.8,0.509375,0.0,0.509375
463.0,0.5072916666666666,0.0,0.5072916666666666
463.2,0.5079861111111111,0.0,0.5079861111111111
463.4,0.507638888888889,0.0,0.507638888888889
463.6,0.5083333333333333,0.0,0.5083333333333333
463.8,0.5100694444444445,0.0,0.5100694444444445
464.0,0.5114583333333333,0.0,0.5114583333333333
464.2,0.5128472222222222,0.0,0.5128472222222222
464.4,0.5142361111111111,0.0,0.5142361111111111
464.6,0.5142361111111111,0.0,0.5142361111111111
464.8,0.5152777777777777,0.0,0.5152777777777777
465.0,0.51875,0.0,0.51875
465.2,0.5180555555555555,0.0,0.5180555555555555
465.4,0.5159722222222223,0.0,0.5159722222222223
465.6,0.517361111111111,0.0,0.517361111111111
465.8,0.517361111111111,0.0,0.517361111111111
466.0,0.5190972222222222,0.0,0.5190972222222222
466.2,0.5180555555555555,0.0,0.5180555555555555
466.4,0.5159722222222223,0.0,0.5159722222222223
466.6,0.5166666666666666,0.0,0.5166666666666666
466.8,0.5184027777777779,0.0,0.5184027777777779
467.0,0.5142361111111111,0.0,0.5142361111111111
467.2,0.5097222222222222,0.0,0.5097222222222222
467.4,0.5111111111111111,0.0,0.5111111111111111
467.6,0.5086805555555556,0.0,0.5086805555555556
467.8,0.5090277777777777,0.0,0.5090277777777777
468.0,0.509375,0.0,0.509375
